cnt,exercise,ACC X, ACC Y, ACC Z, GYR X, GYR Y, GYR Z, MAG X, MAG Y, MAG Z, raw
15095,53,                970,-93,278,                -2,-14,-1,                -337,-445,174,                bytearray(b'\xcc\xa6\xca\x03\xa3\xff\x16\x01\xfe\xff\xf2\xff\xff\xff\xaf\xfeC\xfe\xae\x00'),
15096,53,                968,-91,282,                -1,-7,-2,                -340,-450,172,                bytearray(b'\xd3\xa6\xc8\x03\xa5\xff\x1a\x01\xff\xff\xf9\xff\xfe\xff\xac\xfe>\xfe\xac\x00'),
15097,53,                965,-91,290,                0,-15,0,                -342,-442,178,                bytearray(b'\xd9\xa6\xc5\x03\xa5\xff"\x01\x00\x00\xf1\xff\x00\x00\xaa\xfeF\xfe\xb2\x00'),
15098,53,                963,-88,290,                -2,-25,1,                -337,-450,171,                bytearray(b'\xdf\xa6\xc3\x03\xa8\xff"\x01\xfe\xff\xe7\xff\x01\x00\xaf\xfe>\xfe\xab\x00'),
15099,53,                971,-93,287,                -2,-24,1,                -342,-445,171,                bytearray(b'\xe5\xa6\xcb\x03\xa3\xff\x1f\x01\xfe\xff\xe8\xff\x01\x00\xaa\xfeC\xfe\xab\x00'),
15100,53,                962,-92,278,                -3,-30,1,                -339,-447,172,                bytearray(b'\xec\xa6\xc2\x03\xa4\xff\x16\x01\xfd\xff\xe2\xff\x01\x00\xad\xfeA\xfe\xac\x00'),
15101,53,                970,-92,284,                -1,-12,-2,                -334,-447,177,                bytearray(b'\xf2\xa6\xca\x03\xa4\xff\x1c\x01\xff\xff\xf4\xff\xfe\xff\xb2\xfeA\xfe\xb1\x00'),
15102,53,                965,-93,290,                -1,-11,-1,                -331,-448,168,                bytearray(b'\xf8\xa6\xc5\x03\xa3\xff"\x01\xff\xff\xf5\xff\xff\xff\xb5\xfe@\xfe\xa8\x00'),
15103,53,                961,-89,292,                -2,-23,0,                -334,-447,178,                bytearray(b'\xfe\xa6\xc1\x03\xa7\xff$\x01\xfe\xff\xe9\xff\x00\x00\xb2\xfeA\xfe\xb2\x00'),
15104,53,                967,-91,284,                -2,-19,-1,                -333,-444,166,                bytearray(b'\x05\xa7\xc7\x03\xa5\xff\x1c\x01\xfe\xff\xed\xff\xff\xff\xb3\xfeD\xfe\xa6\x00'),
15105,53,                966,-92,287,                -2,-14,-2,                -330,-438,175,                bytearray(b'\x0b\xa7\xc6\x03\xa4\xff\x1f\x01\xfe\xff\xf2\xff\xfe\xff\xb6\xfeJ\xfe\xaf\x00'),
15106,53,                964,-91,289,                -2,-16,-1,                -331,-439,174,                bytearray(b'\x11\xa7\xc4\x03\xa5\xff!\x01\xfe\xff\xf0\xff\xff\xff\xb5\xfeI\xfe\xae\x00'),
15107,53,                964,-91,291,                -2,-18,-1,                -342,-441,171,                bytearray(b'\x17\xa7\xc4\x03\xa5\xff#\x01\xfe\xff\xee\xff\xff\xff\xaa\xfeG\xfe\xab\x00'),
15108,53,                965,-92,291,                -1,-20,0,                -339,-444,162,                bytearray(b'\x1e\xa7\xc5\x03\xa4\xff#\x01\xff\xff\xec\xff\x00\x00\xad\xfeD\xfe\xa2\x00'),
15109,53,                966,-91,292,                -2,-18,0,                -340,-444,177,                bytearray(b'$\xa7\xc6\x03\xa5\xff$\x01\xfe\xff\xee\xff\x00\x00\xac\xfeD\xfe\xb1\x00'),
15110,53,                968,-90,291,                -2,-16,0,                -342,-442,177,                bytearray(b'*\xa7\xc8\x03\xa6\xff#\x01\xfe\xff\xf0\xff\x00\x00\xaa\xfeF\xfe\xb1\x00'),
15111,53,                961,-89,293,                -2,-18,0,                -337,-444,169,                bytearray(b'0\xa7\xc1\x03\xa7\xff%\x01\xfe\xff\xee\xff\x00\x00\xaf\xfeD\xfe\xa9\x00'),
15112,53,                963,-90,294,                -2,-16,-2,                -342,-445,183,                bytearray(b'7\xa7\xc3\x03\xa6\xff&\x01\xfe\xff\xf0\xff\xfe\xff\xaa\xfeC\xfe\xb7\x00'),
15113,53,                965,-91,295,                -2,-18,-1,                -342,-444,172,                bytearray(b"=\xa7\xc5\x03\xa5\xff\'\x01\xfe\xff\xee\xff\xff\xff\xaa\xfeD\xfe\xac\x00"),
15114,53,                964,-88,298,                -1,-15,-1,                -336,-442,162,                bytearray(b'C\xa7\xc4\x03\xa8\xff*\x01\xff\xff\xf1\xff\xff\xff\xb0\xfeF\xfe\xa2\x00'),
15115,53,                962,-90,295,                -4,-22,-2,                -340,-445,166,                bytearray(b"I\xa7\xc2\x03\xa6\xff\'\x01\xfc\xff\xea\xff\xfe\xff\xac\xfeC\xfe\xa6\x00"),
15116,53,                966,-91,298,                -2,-19,-1,                -340,-447,172,                bytearray(b'P\xa7\xc6\x03\xa5\xff*\x01\xfe\xff\xed\xff\xff\xff\xac\xfeA\xfe\xac\x00'),
15117,53,                961,-89,303,                -3,-23,0,                -337,-442,172,                bytearray(b'V\xa7\xc1\x03\xa7\xff/\x01\xfd\xff\xe9\xff\x00\x00\xaf\xfeF\xfe\xac\x00'),
15118,53,                962,-89,297,                -5,-34,1,                -327,-453,165,                bytearray(b'\\\xa7\xc2\x03\xa7\xff)\x01\xfb\xff\xde\xff\x01\x00\xb9\xfe;\xfe\xa5\x00'),
15119,53,                965,-91,294,                -4,-29,0,                -339,-439,166,                bytearray(b'b\xa7\xc5\x03\xa5\xff&\x01\xfc\xff\xe3\xff\x00\x00\xad\xfeI\xfe\xa6\x00'),
15120,53,                965,-90,295,                -4,-27,0,                -342,-444,169,                bytearray(b"i\xa7\xc5\x03\xa6\xff\'\x01\xfc\xff\xe5\xff\x00\x00\xaa\xfeD\xfe\xa9\x00"),
15121,53,                963,-90,296,                -4,-27,0,                -340,-439,168,                bytearray(b'o\xa7\xc3\x03\xa6\xff(\x01\xfc\xff\xe5\xff\x00\x00\xac\xfeI\xfe\xa8\x00'),
15122,53,                962,-90,298,                -5,-32,0,                -334,-450,177,                bytearray(b'u\xa7\xc2\x03\xa6\xff*\x01\xfb\xff\xe0\xff\x00\x00\xb2\xfe>\xfe\xb1\x00'),
15123,53,                966,-90,296,                -5,-37,2,                -333,-435,181,                bytearray(b'{\xa7\xc6\x03\xa6\xff(\x01\xfb\xff\xdb\xff\x02\x00\xb3\xfeM\xfe\xb5\x00'),
15124,53,                965,-90,293,                -6,-44,4,                -340,-441,177,                bytearray(b'\x82\xa7\xc5\x03\xa6\xff%\x01\xfa\xff\xd4\xff\x04\x00\xac\xfeG\xfe\xb1\x00'),
15125,53,                964,-91,292,                -5,-49,7,                -333,-448,171,                bytearray(b'\x88\xa7\xc4\x03\xa5\xff$\x01\xfb\xff\xcf\xff\x07\x00\xb3\xfe@\xfe\xab\x00'),
15126,53,                972,-92,288,                -4,-44,6,                -339,-442,177,                bytearray(b'\x8e\xa7\xcc\x03\xa4\xff \x01\xfc\xff\xd4\xff\x06\x00\xad\xfeF\xfe\xb1\x00'),
15127,53,                978,-89,289,                -4,-46,7,                -342,-448,178,                bytearray(b'\x94\xa7\xd2\x03\xa7\xff!\x01\xfc\xff\xd2\xff\x07\x00\xaa\xfe@\xfe\xb2\x00'),
15128,53,                985,-93,283,                -2,-42,9,                -334,-456,178,                bytearray(b'\x9b\xa7\xd9\x03\xa3\xff\x1b\x01\xfe\xff\xd6\xff\t\x00\xb2\xfe8\xfe\xb2\x00'),
15129,53,                974,-92,282,                0,-8,14,                -340,-453,171,                bytearray(b'\xa1\xa7\xce\x03\xa4\xff\x1a\x01\x00\x00\xf8\xff\x0e\x00\xac\xfe;\xfe\xab\x00'),
15130,53,                985,-84,296,                -2,5,25,                -336,-444,180,                bytearray(b'\xa7\xa7\xd9\x03\xac\xff(\x01\xfe\xff\x05\x00\x19\x00\xb0\xfeD\xfe\xb4\x00'),
15131,53,                991,-95,293,                3,3,51,                -324,-442,163,                bytearray(b'\xad\xa7\xdf\x03\xa1\xff%\x01\x03\x00\x03\x003\x00\xbc\xfeF\xfe\xa3\x00'),
15132,53,                1000,-100,305,                -4,84,43,                -339,-439,169,                bytearray(b'\xb4\xa7\xe8\x03\x9c\xff1\x01\xfc\xffT\x00+\x00\xad\xfeI\xfe\xa9\x00'),
15133,53,                1007,-106,309,                -7,25,98,                -327,-448,163,                bytearray(b'\xba\xa7\xef\x03\x96\xff5\x01\xf9\xff\x19\x00b\x00\xb9\xfe@\xfe\xa3\x00'),
15134,53,                984,-113,320,                -8,30,131,                -324,-448,162,                bytearray(b'\xc0\xa7\xd8\x03\x8f\xff@\x01\xf8\xff\x1e\x00\x83\x00\xbc\xfe@\xfe\xa2\x00'),
15135,53,                961,-124,329,                -22,67,127,                -319,-445,163,                bytearray(b'\xc6\xa7\xc1\x03\x84\xffI\x01\xea\xffC\x00\x7f\x00\xc1\xfeC\xfe\xa3\x00'),
15136,53,                1016,-126,344,                -31,58,153,                -321,-454,150,                bytearray(b'\xcd\xa7\xf8\x03\x82\xffX\x01\xe1\xff:\x00\x99\x00\xbf\xfe:\xfe\x96\x00'),
15137,53,                1005,-144,350,                -41,20,207,                -309,-456,154,                bytearray(b'\xd3\xa7\xed\x03p\xff^\x01\xd7\xff\x14\x00\xcf\x00\xcb\xfe8\xfe\x9a\x00'),
15138,53,                1000,-169,336,                -50,0,263,                -297,-447,163,                bytearray(b'\xd9\xa7\xe8\x03W\xffP\x01\xce\xff\x00\x00\x07\x01\xd7\xfeA\xfe\xa3\x00'),
15139,53,                966,-192,335,                -56,34,293,                -289,-460,160,                bytearray(b'\xdf\xa7\xc6\x03@\xffO\x01\xc8\xff"\x00%\x01\xdf\xfe4\xfe\xa0\x00'),
15140,53,                935,-217,341,                -58,30,312,                -274,-454,153,                bytearray(b"\xe6\xa7\xa7\x03\'\xffU\x01\xc6\xff\x1e\x008\x01\xee\xfe:\xfe\x99\x00"),
15141,53,                920,-243,346,                -65,23,322,                -265,-466,148,                bytearray(b'\xec\xa7\x98\x03\r\xffZ\x01\xbf\xff\x17\x00B\x01\xf7\xfe.\xfe\x94\x00'),
15142,53,                917,-270,346,                -72,9,329,                -250,-468,139,                bytearray(b'\xf2\xa7\x95\x03\xf2\xfeZ\x01\xb8\xff\t\x00I\x01\x06\xff,\xfe\x8b\x00'),
15143,53,                898,-296,348,                -70,39,322,                -238,-460,144,                bytearray(b"\xf8\xa7\x82\x03\xd8\xfe\\\x01\xba\xff\'\x00B\x01\x12\xff4\xfe\x90\x00"),
15144,53,                885,-322,343,                -77,27,326,                -229,-466,148,                bytearray(b'\xff\xa7u\x03\xbe\xfeW\x01\xb3\xff\x1b\x00F\x01\x1b\xff.\xfe\x94\x00'),
15145,53,                847,-352,333,                -76,25,312,                -214,-465,139,                bytearray(b'\x05\xa8O\x03\xa0\xfeM\x01\xb4\xff\x19\x008\x01*\xff/\xfe\x8b\x00'),
15146,53,                827,-390,329,                -66,52,275,                -204,-468,145,                bytearray(b'\x0b\xa8;\x03z\xfeI\x01\xbe\xff4\x00\x13\x014\xff,\xfe\x91\x00'),
15147,53,                803,-420,321,                -56,27,245,                -190,-468,123,                bytearray(b'\x11\xa8#\x03\\\xfeA\x01\xc8\xff\x1b\x00\xf5\x00B\xff,\xfe{\x00'),
15148,53,                804,-430,336,                -37,73,201,                -189,-466,136,                bytearray(b'\x18\xa8$\x03R\xfeP\x01\xdb\xffI\x00\xc9\x00C\xff.\xfe\x88\x00'),
15149,53,                795,-455,334,                -26,56,177,                -177,-465,129,                bytearray(b'\x1e\xa8\x1b\x039\xfeN\x01\xe6\xff8\x00\xb1\x00O\xff/\xfe\x81\x00'),
15150,53,                800,-454,357,                -9,62,142,                -166,-469,130,                bytearray(b'$\xa8 \x03:\xfee\x01\xf7\xff>\x00\x8e\x00Z\xff+\xfe\x82\x00'),
15151,53,                807,-464,371,                -7,40,135,                -166,-457,126,                bytearray(b"*\xa8\'\x030\xfes\x01\xf9\xff(\x00\x87\x00Z\xff7\xfe~\x00"),
15152,53,                825,-468,392,                -8,39,132,                -160,-459,123,                bytearray(b"1\xa89\x03,\xfe\x88\x01\xf8\xff\'\x00\x84\x00`\xff5\xfe{\x00"),
15153,53,                820,-476,399,                -18,37,143,                -157,-454,124,                bytearray(b'7\xa84\x03$\xfe\x8f\x01\xee\xff%\x00\x8f\x00c\xff:\xfe|\x00'),
15154,53,                799,-484,408,                -32,30,162,                -159,-456,123,                bytearray(b'=\xa8\x1f\x03\x1c\xfe\x98\x01\xe0\xff\x1e\x00\xa2\x00a\xff8\xfe{\x00'),
15155,53,                805,-502,405,                -38,22,172,                -138,-454,115,                bytearray(b'C\xa8%\x03\n\xfe\x95\x01\xda\xff\x16\x00\xac\x00v\xff:\xfes\x00'),
15156,53,                771,-510,404,                -53,16,186,                -142,-450,114,                bytearray(b'J\xa8\x03\x03\x02\xfe\x94\x01\xcb\xff\x10\x00\xba\x00r\xff>\xfer\x00'),
15157,53,                761,-532,392,                -55,32,180,                -132,-448,120,                bytearray(b'P\xa8\xf9\x02\xec\xfd\x88\x01\xc9\xff \x00\xb4\x00|\xff@\xfex\x00'),
15158,53,                734,-551,385,                -51,16,180,                -127,-450,118,                bytearray(b'V\xa8\xde\x02\xd9\xfd\x81\x01\xcd\xff\x10\x00\xb4\x00\x81\xff>\xfev\x00'),
15159,53,                737,-566,371,                -38,39,168,                -121,-447,124,                bytearray(b"\\\xa8\xe1\x02\xca\xfds\x01\xda\xff\'\x00\xa8\x00\x87\xffA\xfe|\x00"),
15160,53,                721,-580,377,                -32,32,158,                -112,-448,118,                bytearray(b'c\xa8\xd1\x02\xbc\xfdy\x01\xe0\xff \x00\x9e\x00\x90\xff@\xfev\x00'),
15161,53,                677,-587,389,                -25,28,145,                -103,-444,106,                bytearray(b'i\xa8\xa5\x02\xb5\xfd\x85\x01\xe7\xff\x1c\x00\x91\x00\x99\xffD\xfej\x00'),
15162,53,                714,-595,401,                -15,63,119,                -96,-439,108,                bytearray(b'o\xa8\xca\x02\xad\xfd\x91\x01\xf1\xff?\x00w\x00\xa0\xffI\xfel\x00'),
15163,53,                725,-602,396,                -7,25,134,                -99,-444,99,                bytearray(b'u\xa8\xd5\x02\xa6\xfd\x8c\x01\xf9\xff\x19\x00\x86\x00\x9d\xffD\xfec\x00'),
15164,53,                656,-605,418,                -9,45,135,                -91,-438,102,                bytearray(b'|\xa8\x90\x02\xa3\xfd\xa2\x01\xf7\xff-\x00\x87\x00\xa5\xffJ\xfef\x00'),
15165,53,                656,-615,415,                -7,47,119,                -84,-436,91,                bytearray(b'\x82\xa8\x90\x02\x99\xfd\x9f\x01\xf9\xff/\x00w\x00\xac\xffL\xfe[\x00'),
15166,53,                619,-628,400,                -3,0,91,                -84,-432,100,                bytearray(b'\x88\xa8k\x02\x8c\xfd\x90\x01\xfd\xff\x00\x00[\x00\xac\xffP\xfed\x00'),
15167,53,                622,-625,428,                1,39,39,                -82,-436,93,                bytearray(b"\x8e\xa8n\x02\x8f\xfd\xac\x01\x01\x00\'\x00\'\x00\xae\xffL\xfe]\x00"),
15168,53,                632,-630,423,                -6,-18,16,                -79,-436,100,                bytearray(b'\x95\xa8x\x02\x8a\xfd\xa7\x01\xfa\xff\xee\xff\x10\x00\xb1\xffL\xfed\x00'),
15169,53,                644,-627,424,                -1,-12,-3,                -84,-430,96,                bytearray(b'\x9b\xa8\x84\x02\x8d\xfd\xa8\x01\xff\xff\xf4\xff\xfd\xff\xac\xffR\xfe`\x00'),
15170,53,                650,-628,423,                -1,-7,-8,                -78,-433,105,                bytearray(b'\xa1\xa8\x8a\x02\x8c\xfd\xa7\x01\xff\xff\xf9\xff\xf8\xff\xb2\xffO\xfei\x00'),
15171,53,                638,-638,398,                12,-18,-19,                -85,-432,93,                bytearray(b'\xa7\xa8~\x02\x82\xfd\x8e\x01\x0c\x00\xee\xff\xed\xff\xab\xffP\xfe]\x00'),
15172,53,                616,-634,386,                35,9,-56,                -93,-435,93,                bytearray(b'\xae\xa8h\x02\x86\xfd\x82\x01#\x00\t\x00\xc8\xff\xa3\xffM\xfe]\x00'),
15173,53,                590,-634,384,                62,11,-114,                -94,-429,103,                bytearray(b'\xb4\xa8N\x02\x86\xfd\x80\x01>\x00\x0b\x00\x8e\xff\xa2\xffS\xfeg\x00'),
15174,53,                618,-612,414,                100,26,-180,                -96,-424,91,                bytearray(b'\xba\xa8j\x02\x9c\xfd\x9e\x01d\x00\x1a\x00L\xff\xa0\xffX\xfe[\x00'),
15175,53,                660,-586,435,                112,9,-210,                -111,-433,88,                bytearray(b'\xc0\xa8\x94\x02\xb6\xfd\xb3\x01p\x00\t\x00.\xff\x91\xffO\xfeX\x00'),
15176,53,                674,-559,478,                107,-2,-221,                -118,-429,81,                bytearray(b'\xc7\xa8\xa2\x02\xd1\xfd\xde\x01k\x00\xfe\xff#\xff\x8a\xffS\xfeQ\x00'),
15177,53,                676,-536,488,                91,-65,-225,                -121,-427,91,                bytearray(b'\xcd\xa8\xa4\x02\xe8\xfd\xe8\x01[\x00\xbf\xff\x1f\xff\x87\xffU\xfe[\x00'),
15178,53,                701,-516,513,                75,-14,-247,                -136,-426,85,                bytearray(b'\xd3\xa8\xbd\x02\xfc\xfd\x01\x02K\x00\xf2\xff\t\xffx\xffV\xfeU\x00'),
15179,53,                671,-500,488,                49,-119,-245,                -145,-439,87,                bytearray(b'\xd9\xa8\x9f\x02\x0c\xfe\xe8\x011\x00\x89\xff\x0b\xffo\xffI\xfeW\x00'),
15180,53,                742,-477,487,                43,-67,-278,                -159,-433,90,                bytearray(b'\xe0\xa8\xe6\x02#\xfe\xe7\x01+\x00\xbd\xff\xea\xfea\xffO\xfeZ\x00'),
15181,53,                773,-468,454,                30,-74,-283,                -163,-439,88,                bytearray(b'\xe6\xa8\x05\x03,\xfe\xc6\x01\x1e\x00\xb6\xff\xe5\xfe]\xffI\xfeX\x00'),
15182,53,                776,-454,447,                31,-161,-269,                -180,-439,94,                bytearray(b'\xec\xa8\x08\x03:\xfe\xbf\x01\x1f\x00_\xff\xf3\xfeL\xffI\xfe^\x00'),
15183,53,                770,-429,442,                31,-126,-279,                -187,-448,97,                bytearray(b'\xf2\xa8\x02\x03S\xfe\xba\x01\x1f\x00\x82\xff\xe9\xfeE\xff@\xfea\x00'),
15184,53,                808,-413,406,                47,-123,-291,                -199,-447,100,                bytearray(b'\xf9\xa8(\x03c\xfe\x96\x01/\x00\x85\xff\xdd\xfe9\xffA\xfed\x00'),
15185,53,                849,-386,425,                77,-83,-295,                -208,-444,109,                bytearray(b'\xff\xa8Q\x03~\xfe\xa9\x01M\x00\xad\xff\xd9\xfe0\xffD\xfem\x00'),
15186,53,                827,-364,421,                70,-126,-287,                -213,-442,105,                bytearray(b'\x05\xa9;\x03\x94\xfe\xa5\x01F\x00\x82\xff\xe1\xfe+\xffF\xfei\x00'),
15187,53,                855,-327,436,                65,-125,-281,                -223,-450,111,                bytearray(b'\x0b\xa9W\x03\xb9\xfe\xb4\x01A\x00\x83\xff\xe7\xfe!\xff>\xfeo\x00'),
15188,53,                882,-295,446,                51,-100,-293,                -240,-445,109,                bytearray(b'\x12\xa9r\x03\xd9\xfe\xbe\x013\x00\x9c\xff\xdb\xfe\x10\xffC\xfem\x00'),
15189,53,                930,-271,468,                35,-88,-253,                -246,-444,117,                bytearray(b'\x18\xa9\xa2\x03\xf1\xfe\xd4\x01#\x00\xa8\xff\x03\xff\n\xffD\xfeu\x00'),
